test_subject,oov_label,method,k,calibration_mode,base_train_samples,base_val_samples,calib_samples,eval_samples,eval_known_samples,eval_oov_samples,final_acc_all,final_macro_f1_all,final_acc_known,final_macro_f1_known,final_acc_oov,final_recall_oov,best_diag_acc_all,best_diag_epoch,base_ckpt,calibration_ckpt,pretrained_ckpt,oov_pred_counts_json
sub10,sit,supcon,10,head_only,1647,413,220,280,269,11,97.857143,0.976303,97.769517,0.975174,100.000000,100.000000,97.857143,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-sit_supcon_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-sit_supcon_k10_head_only_last.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth,"{""sit"": 11}"
sub10,squat,scratch,1,head_only,1651,415,22,478,456,22,89.539749,0.901817,89.035088,0.902001,100.000000,100.000000,89.539749,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-squat_scratch_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-squat_scratch_k1_head_only_last.pth,,"{""squat"": 22}"
sub10,squat,scratch,3,head_only,1651,415,66,434,414,20,88.940092,0.886532,88.647343,0.883510,95.000000,95.000000,88.940092,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-squat_scratch_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-squat_scratch_k3_head_only_last.pth,,"{""pickup"": 1, ""squat"": 19}"
sub10,squat,scratch,5,head_only,1651,415,110,390,372,18,92.051282,0.902658,91.935484,0.900668,94.444444,94.444444,92.051282,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-squat_scratch_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-squat_scratch_k5_head_only_last.pth,,"{""pickup"": 1, ""squat"": 17}"
sub10,squat,scratch,10,head_only,1651,415,220,280,267,13,98.571429,0.978986,98.501873,0.977985,100.000000,100.000000,98.571429,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-squat_scratch_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-squat_scratch_k10_head_only_last.pth,,"{""squat"": 13}"
sub10,squat,supLP120,1,head_only,1651,415,22,478,456,22,84.937238,0.852377,84.429825,0.846900,95.454545,95.454545,84.937238,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-squat_supLP120_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-squat_supLP120_k1_head_only_last.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth,"{""airkick"": 1, ""squat"": 21}"
sub10,squat,supLP120,3,head_only,1651,415,66,434,414,20,89.631336,0.907013,89.613527,0.907228,90.000000,90.000000,89.631336,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-squat_supLP120_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-squat_supLP120_k3_head_only_last.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth,"{""airkick"": 2, ""squat"": 18}"
sub10,squat,supLP120,5,head_only,1651,415,110,390,372,18,95.128205,0.940902,95.430108,0.943415,88.888889,88.888889,95.128205,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-squat_supLP120_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-squat_supLP120_k5_head_only_last.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth,"{""airkick"": 2, ""squat"": 16}"
sub10,squat,supLP120,10,head_only,1651,415,220,280,267,13,99.285714,0.991139,99.250936,0.990717,100.000000,100.000000,99.285714,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-squat_supLP120_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-squat_supLP120_k10_head_only_last.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth,"{""squat"": 13}"
sub10,squat,supMAE,1,head_only,1651,415,22,478,456,22,91.841004,0.901088,91.447368,0.897436,100.000000,100.000000,91.841004,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-squat_supMAE_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-squat_supMAE_k1_head_only_last.pth,trained_models/SUPMAE/supmae_best.pth,"{""squat"": 22}"
sub10,squat,supMAE,3,head_only,1651,415,66,434,414,20,95.161290,0.940131,94.927536,0.939548,100.000000,100.000000,95.161290,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-squat_supMAE_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-squat_supMAE_k3_head_only_last.pth,trained_models/SUPMAE/supmae_best.pth,"{""squat"": 20}"
sub10,squat,supMAE,5,head_only,1651,415,110,390,372,18,94.871795,0.933485,94.623656,0.930317,100.000000,100.000000,94.871795,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-squat_supMAE_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-squat_supMAE_k5_head_only_last.pth,trained_models/SUPMAE/supmae_best.pth,"{""squat"": 18}"
sub10,squat,supMAE,10,head_only,1651,415,220,280,267,13,99.285714,0.991837,99.250936,0.991448,100.000000,100.000000,99.285714,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-squat_supMAE_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-squat_supMAE_k10_head_only_last.pth,trained_models/SUPMAE/supmae_best.pth,"{""squat"": 13}"
sub10,squat,mae,1,head_only,1651,415,22,478,456,22,88.075314,0.874414,87.719298,0.870598,95.454545,95.454545,88.075314,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-squat_mae_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-squat_mae_k1_head_only_last.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth,"{""pickup"": 1, ""squat"": 21}"
sub10,squat,mae,3,head_only,1651,415,66,434,414,20,91.705069,0.934255,91.787440,0.935894,90.000000,90.000000,91.705069,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-squat_mae_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-squat_mae_k3_head_only_last.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth,"{""pickup"": 2, ""squat"": 18}"
sub10,squat,mae,5,head_only,1651,415,110,390,372,18,97.692308,0.975746,97.849462,0.977237,94.444444,94.444444,97.692308,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-squat_mae_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-squat_mae_k5_head_only_last.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth,"{""pickup"": 1, ""squat"": 17}"
sub10,squat,mae,10,head_only,1651,415,220,280,267,13,98.928571,0.983999,98.876404,0.983237,100.000000,100.000000,98.928571,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-squat_mae_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-squat_mae_k10_head_only_last.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth,"{""squat"": 13}"
sub10,squat,supcon,1,head_only,1651,415,22,478,456,22,85.564854,0.862094,84.868421,0.860386,100.000000,100.000000,85.564854,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-squat_supcon_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-squat_supcon_k1_head_only_last.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth,"{""squat"": 22}"
sub10,squat,supcon,3,head_only,1651,415,66,434,414,20,86.866359,0.878857,86.473430,0.876630,95.000000,95.000000,86.866359,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-squat_supcon_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-squat_supcon_k3_head_only_last.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth,"{""pickup"": 1, ""squat"": 19}"
sub10,squat,supcon,5,head_only,1651,415,110,390,372,18,96.923077,0.967587,97.311828,0.971345,88.888889,88.888889,96.923077,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-squat_supcon_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-squat_supcon_k5_head_only_last.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth,"{""pickup"": 2, ""squat"": 16}"
sub10,squat,supcon,10,head_only,1651,415,220,280,267,13,98.928571,0.989882,98.876404,0.991164,100.000000,100.000000,98.928571,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-squat_supcon_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-squat_supcon_k10_head_only_last.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth,"{""squat"": 13}"
sub10,stand,scratch,1,head_only,1647,413,22,478,458,20,78.661088,0.767560,77.729258,0.768171,100.000000,100.000000,78.661088,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-stand_scratch_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-stand_scratch_k1_head_only_last.pth,,"{""stand"": 20}"
sub10,stand,scratch,3,head_only,1647,413,66,434,416,18,95.161290,0.938763,94.951923,0.935847,100.000000,100.000000,95.161290,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-stand_scratch_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-stand_scratch_k3_head_only_last.pth,,"{""stand"": 18}"
sub10,stand,scratch,5,head_only,1647,413,110,390,374,16,93.333333,0.928103,93.582888,0.930655,87.500000,87.500000,93.333333,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-stand_scratch_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-stand_scratch_k5_head_only_last.pth,,"{""sit"": 2, ""stand"": 14}"
sub10,stand,scratch,10,head_only,1647,413,220,280,269,11,98.928571,0.984298,98.884758,0.983551,100.000000,100.000000,98.928571,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-stand_scratch_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-stand_scratch_k10_head_only_last.pth,,"{""stand"": 11}"
sub10,stand,supLP120,1,head_only,1647,413,22,478,458,20,86.820084,0.867467,86.244541,0.877549,100.000000,100.000000,86.820084,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-stand_supLP120_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-stand_supLP120_k1_head_only_last.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth,"{""stand"": 20}"
sub10,stand,supLP120,3,head_only,1647,413,66,434,416,18,96.774194,0.959729,96.634615,0.957812,100.000000,100.000000,96.774194,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-stand_supLP120_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-stand_supLP120_k3_head_only_last.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth,"{""stand"": 18}"
sub10,stand,supLP120,5,head_only,1647,413,110,390,374,16,95.897436,0.952307,95.721925,0.950036,100.000000,100.000000,95.897436,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-stand_supLP120_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-stand_supLP120_k5_head_only_last.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth,"{""stand"": 16}"
sub10,stand,supLP120,10,head_only,1647,413,220,280,269,11,97.142857,0.964254,97.026022,0.962552,100.000000,100.000000,97.142857,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-stand_supLP120_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-stand_supLP120_k10_head_only_last.pth,trained_models/SUPERVISED/sup_lr_ntu120_epoch_50.pth,"{""stand"": 11}"
sub10,stand,supMAE,1,head_only,1647,413,22,478,458,20,82.635983,0.827878,81.877729,0.832028,100.000000,100.000000,82.635983,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-stand_supMAE_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-stand_supMAE_k1_head_only_last.pth,trained_models/SUPMAE/supmae_best.pth,"{""stand"": 20}"
sub10,stand,supMAE,3,head_only,1647,413,66,434,416,18,94.700461,0.935148,94.471154,0.933347,100.000000,100.000000,94.700461,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-stand_supMAE_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-stand_supMAE_k3_head_only_last.pth,trained_models/SUPMAE/supmae_best.pth,"{""stand"": 18}"
sub10,stand,supMAE,5,head_only,1647,413,110,390,374,16,97.692308,0.971639,97.593583,0.970288,100.000000,100.000000,97.692308,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-stand_supMAE_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-stand_supMAE_k5_head_only_last.pth,trained_models/SUPMAE/supmae_best.pth,"{""stand"": 16}"
sub10,stand,supMAE,10,head_only,1647,413,220,280,269,11,97.500000,0.965955,97.397770,0.964334,100.000000,100.000000,97.500000,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-stand_supMAE_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-stand_supMAE_k10_head_only_last.pth,trained_models/SUPMAE/supmae_best.pth,"{""stand"": 11}"
sub10,stand,mae,1,head_only,1647,413,22,478,458,20,85.146444,0.847549,84.497817,0.856683,100.000000,100.000000,85.146444,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-stand_mae_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-stand_mae_k1_head_only_last.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth,"{""stand"": 20}"
sub10,stand,mae,3,head_only,1647,413,66,434,416,18,95.622120,0.947173,95.432692,0.944658,100.000000,100.000000,95.622120,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-stand_mae_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-stand_mae_k3_head_only_last.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth,"{""stand"": 18}"
sub10,stand,mae,5,head_only,1647,413,110,390,374,16,96.666667,0.959330,96.524064,0.957394,100.000000,100.000000,96.666667,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-stand_mae_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-stand_mae_k5_head_only_last.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth,"{""stand"": 16}"
sub10,stand,mae,10,head_only,1647,413,220,280,269,11,98.928571,0.985586,98.884758,0.984899,100.000000,100.000000,98.928571,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-stand_mae_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-stand_mae_k10_head_only_last.pth,trained_models/MAE/mae_geoLoss_epoch_50.pth,"{""stand"": 11}"
sub10,stand,supcon,1,head_only,1647,413,22,478,458,20,85.355649,0.860740,84.716157,0.870502,100.000000,100.000000,85.355649,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-stand_supcon_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-stand_supcon_k1_head_only_last.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth,"{""stand"": 20}"
sub10,stand,supcon,3,head_only,1647,413,66,434,416,18,94.930876,0.941665,94.711538,0.938888,100.000000,100.000000,94.930876,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-stand_supcon_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-stand_supcon_k3_head_only_last.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth,"{""stand"": 18}"
sub10,stand,supcon,5,head_only,1647,413,110,390,374,16,96.666667,0.963197,96.524064,0.961445,100.000000,100.000000,96.666667,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-stand_supcon_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-stand_supcon_k5_head_only_last.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth,"{""stand"": 16}"
sub10,stand,supcon,10,head_only,1647,413,220,280,269,11,98.571429,0.982760,98.513011,0.981939,100.000000,100.000000,98.571429,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-stand_supcon_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-stand_supcon_k10_head_only_last.pth,trained_models/ContrastiveNTU/supcon_epoch_50.pth,"{""stand"": 11}"
sub10,throw,scratch,1,head_only,1654,415,22,478,461,17,83.054393,0.824348,84.381779,0.853754,47.058824,47.058824,83.054393,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-throw_scratch_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-throw_scratch_k1_head_only_last.pth,,"{""airpunch"": 3, ""brushteeth"": 1, ""drink"": 5, ""throw"": 8}"
sub10,throw,scratch,3,head_only,1654,415,66,434,419,15,88.940092,0.885680,89.737470,0.905090,66.666667,66.666667,88.940092,30,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-throw_scratch_base21_bestVal.pth,/home/ptimilsina/projects/DA_GestureRecognition-clean/trained_models/LOSO-LeaveClassOutFewShot/models/sub10_oov-throw_scratch_k3_head_only_last.pth,,"{""airpunch"": 5, ""throw"": 10}"
